NAME, WHILE_WAIT, SYNCHRONIZED_METHODS, SYNCHRONIZED_BLOCKS, WHILE_WAIT, CONDITIONAL_WAIT, DOUBLE_CHECKED_LOCK, LOCK_CALLS, UNLOCK_CALLS, WAIT_CALLS, NOTIFY_CALLS, NOTIFYALL_CALLS, SLEEP_CALLS, YIELD_CALLS, JOIN_CALLS, START_CALLS, RUN_CALLS, NESTEDNESS_LOCKS, NESTEDNESS_SYNCHRONIZED, NESTEDNESS_CONDITIONALS, NESTEDNESS_LOOPS
cassandra->TokenMetadata->addLeavingEndpoint(630000), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->removeEndpoint(553539), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->getToken(8163), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->isMember(333601), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->isLeaving(104408), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->cloneOnlyTokenMap(589355), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->cloneAfterAllLeft(801625), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
cassandra->TokenMetadata->getEndpoint(386876), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->sortedTokens(962539), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
cassandra->TokenMetadata->toString(485340), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
cassandra->AsyncResult->get(967559), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0
cassandra->AsyncResult->result(502193), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
cassandra->StorageService->initClient(59970), 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 0
cassandra->StorageService->restoreReplicaCount(571991), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2
cassandra->StorageService->unbootstrap(283472), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 2
cassandra->RemoveTest->testRemoveToken(27205), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1
core->CommLayerEmitter->run(908441), 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1
core->CommLayerListener->run(840573), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
dada->AsynchronousServiceFactoryTestCase->test(935648), 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0
dada->SyncLockTestCase->test(818608), 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0
dwr->BlockingMessageListener->onMessage(547938), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
dwr->BlockingMessageListener->receive(260120), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
dwr->CallCenter->removeRandomCall(235812), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
dwr->Client->waitWithCatch(551801), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
dwr->CustomWaitController->shutdown(483718), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
dwr->GrizzlyContinuationSleeper->goToSleep(523012), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
dwr->GrizzlyContinuationSleeper->wakeUp(296943), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0
dwr->JettyContinuationSleeper->goToSleep(468730), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
dwr->JettyContinuationSleeper->wakeUp(162494), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0
dwr->Servlet3Sleeper->goToSleep(250233), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
dwr->TomcatSleeper->goToSleep(508170), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
dwr->TomcatSleeper->wakeUp(385577), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
elasticsearch->Cache->get(518929), 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0
elasticsearch->TransportClientNodesService->addTransportAddress(915781), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
elasticsearch->TransportClientNodesService->removeTransportAddress(935921), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1
elasticsearch->NativeVersionedMap->beforeVersion(963440), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->NativeVersionedMap->putVersion(304769), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->NativeVersionedMap->putVersionIfAbsent(997834), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->NativeVersionedMap->clear(495327), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
elasticsearch->HashedWheelTimer->newTimeout(488577), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->Worker->fetchExpiredTimeouts(757670), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->Segment->size(154343), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3
elasticsearch->Segment->containsValue(297623), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 3
elasticsearch->ConcurrentSafeArray->get(608548), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->ConcurrentSafeArray->size(595380), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->ConcurrentSafeArray->add(75827), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->ConcurrentSafeArray->add(838355), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->ConcurrentSafeArray->clear(747530), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->ConcurrentSafeArray->forEach(294063), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
elasticsearch->TransferThreadPoolExecutor->shutdown(562628), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
elasticsearch->TransferThreadPoolExecutor->shutdownNow(100079), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
elasticsearch->TransferThreadPoolExecutor->awaitTermination(362675), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
elasticsearch->TransferThreadPoolExecutor->getActiveCount(433502), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
elasticsearch->Worker->runTask(537653), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
elasticsearch->Worker->workerCanExit(497251), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->Worker->interruptIdleWorkers(316377), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
elasticsearch->Worker->workerDone(378592), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->Worker->addWorker(375768), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->AbstractConcurrentMapFieldDataCache->cache(389813), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
elasticsearch->RobinEngine->updateIndexingBufferSize(725761), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->start(151678), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->bulk(999330), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 1
elasticsearch->RobinEngine->create(915940), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->index(640379), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->delete(221024), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->delete(93395), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->estimateFlushableMemorySize(457329), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->RobinEngine->refresh(596788), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0
elasticsearch->RobinEngine->flush(954295), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0
elasticsearch->RobinEngine->optimize(829838), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0
elasticsearch->RobinEngine->TYPE(856204), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
elasticsearch->RobinEngine->recover(120675), 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
elasticsearch->RobinEngine->close(798268), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0
elasticsearch->TypeParser->serializeObject(258912), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0
elasticsearch->InternalIndexShard->start(981347), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0
elasticsearch->RiversService->closeRiver(165696), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
elasticsearch->DeadlockSimulator->main(885226), 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 2, 0, 0
elasticsearch->BenchmarkNettyServer->main(160969), 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0
erlide->LazyBackendManagerHolder->getIdeBackend(446785), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
erlide->OutputStreamMonitor->read(26964), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 4, 1
erlide->ConsoleEventHandler->addListener(411567), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
erlide->Mailboxes->register(169551), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
erlide->TraceEventHandler->start(815533), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2
erlide->TraceEventHandler->stop(460288), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
erlide->TraceEventHandler->loadFile(638874), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
erlide->TraceEventHandler->loadDataFromFile(358881), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
erlide->BackgroundThread->cancel(598181), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
erlide->BackgroundThread->suspendCallerWhileDirty(863417), 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
erlide->BackgroundThread->reset(187891), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
erlide->BackgroundThread->run(418645), 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 2
erlide->Listener->createDirtyRegion(535269), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
erlide->Listener->reconcileNow(304026), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
flume->DFOData->newWritingSink(677019), 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
flume->StateChangeDeco->getUnsentSource(677419), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1
flume->StateChangeDeco->importData(333272), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
flume->WALData->newAckWritingSink(813325), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
flume->StateChangeDeco->getUnackedSource(667348), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
flume->TimeoutThread->run(902480), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1
flume->BloomCheckDecorator->append(809017), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0
flume->ChokeManager->updateChokeLimitMap(622649), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1
flume->ChokeManager->isChokeId(406965), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
flume->ChokeManager->run(422928), 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 2
flume->ChokeManager->spendTokens(161644), 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1
flume->AckChecksumChecker->append(179873), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0
flume->ServerThread->run(801542), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1
flume->ReaderThread->close(609626), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 1
flume->ReaderThread->open(307889), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0
flume->TailDirSource->open(711392), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0
flume->TailDirSource->close(37687), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
flume->TailThread->run(589690), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 3
flume->TailThread->addCursor(727373), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
flume->TailThread->removeCursor(750568), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
flume->ConfigManager->getReport(804228), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
flume->TranslatingConfigurationManager->getReport(102431), 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
flume->Watchdog->startup(249774), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 2, 0
flume->TestFactories->testRpc(784734), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0
flume->TestDirectDriver->testInsistentOpenCancel(190544), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0
flume->TestDirectDriver->testInsistentAppendCancel(17116), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0
flume->TestDirectDriver->testRollSinkCancel(196300), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0
flume->TestDirectDriver->testDFOSubsinkCancel(862848), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0
flume->TestTailSource->testTailPermissionDenied(565155), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 1
flume->TestTailSource->testResetRaceCondition(531726), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1
flume->MockClock->forward(71557), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0
flume->MockClock->doSleep(912736), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
gaosp_frameworks_base->AndroidNativeEventQueue->awake(871481), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
gaosp_frameworks_base->AndroidNativeEventQueue->waitEvent(126599), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
gaosp_frameworks_base->InvocationEvent->runAndNotify(960574), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 0
gaosp_frameworks_base->MarkerEvent->waitForAnyEvent(987938), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
gaosp_frameworks_base->EventQueueCoreAtomicReference->invokeAndWait(631215), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
gaosp_frameworks_base->EventQueueCore->notifyEventMonitor(372721), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
gaosp_frameworks_base->ImageLoadersStorage->createLoader(792229), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0
gaosp_frameworks_base->ImageLoadersStorage->addImageSource(978476), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
gaosp_frameworks_base->ImageLoadersStorage->getWaitingImageSource(382102), 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
gaosp_frameworks_base->Task->addEvent(768078), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
gaosp_frameworks_base->NativeEventThread->start(956258), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
gaosp_frameworks_base->Watchdog->start(573877), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0
gaosp_frameworks_base->RestoreObserver->restoreSetsAvailable(724482), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
gaosp_frameworks_base->RestoreObserver->restoreFinished(98366), 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
gaosp_frameworks_base->RestoreObserver->waitForCompletion(166789), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
gaosp_frameworks_base->PackageInstallObserver->runInstall(333775), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2
gaosp_frameworks_base->PackageDeleteObserver->deletePackage(991107), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
gaosp_frameworks_base->ManagedCursor->performStop(234868), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1
gaosp_frameworks_base->ApplicationThread->dumpService(717348), 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
gaosp_frameworks_base->ResourcesKey->handleDumpService(252533), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0
gaosp_frameworks_base->ContextImpl->getSystemService(271639), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
gaosp_frameworks_base->ApplicationPackageManager->handlePackageBroadcast(526212), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2
gaosp_frameworks_base->Instrumentation->startActivitySync(182426), 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
gaosp_frameworks_base->ActivityMonitor->callActivityOnCreate(219500), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
gaosp_frameworks_base->ActivityMonitor->callActivityOnDestroy(844504), 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
gaosp_frameworks_base->ActivityResult->execStartActivity(729521), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1
gaosp_frameworks_base->SyncRunnable->run(828374), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0
gaosp_frameworks_base->ActivityGoing->queueIdle(948236), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
gaosp_frameworks_base->Idler->queueIdle(103652), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0
gaosp_frameworks_base->IncomingConnectionInfo->start(977038), 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 1
gaosp_frameworks_base->BluetoothSocket->connect(841179), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->BluetoothSocket->close(25361), 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->BluetoothSocket->bindListen(716227), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->BluetoothSocket->accept(581374), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->BluetoothSocket->available(26640), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->BluetoothSocket->read(13021), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->BluetoothSocket->write(386408), 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
gaosp_frameworks_base->ISyncAdapterImpl->startSync(578660), 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0
gaosp_frameworks_base->OpenResourceIdResult->maybeLogQueryToEventLog(294330), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1
gaosp_frameworks_base->OpenResourceIdResult->maybeLogUpdateToEventLog(459555), 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0
